,Country code,Country name,Series code,Series name,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008
2116,BHR,Bahrain,EN.ATM.CO2E.PP.GD.KD,"CO2 emissions per units of GDP (kg/$1,000 of 2005 PPP $)",1346.33595950834,1171.56664089231,1010.9413637139899,1280.54577295844,1293.39344216846,1307.0086862017001,1224.09058981203,1316.41472398467,1334.97192110382,1253.15784104058,1231.25447346162,879.357668832306,941.6563885167079,921.500338363485,915.3804439751509,914.036156525857,929.956573853685,913.410251615602,899.173966116825
2117,BHS,Bahamas,EN.ATM.CO2E.PP.GD.KD,"CO2 emissions per units of GDP (kg/$1,000 of 2005 PPP $)",322.58756492671796,307.555980303731,321.76381498152,307.000768860502,298.264649191227,287.58010859690097,281.077902247596,262.154230155841,257.76588457488805,241.16994694043,231.67141877082702,225.800603090474,254.86306968064198,231.852400818256,246.905527990059,250.551819512988,261.58749091960595,259.303320712239,263.61531406371
2118,BIH,Bosnia and Herzegovina,EN.ATM.CO2E.PP.GD.KD,"CO2 emissions per units of GDP (kg/$1,000 of 2005 PPP $)",394.445291289843,411.569574203738,1472.0046727290498,1355.69938107912,803.604508314503,649.10859213662,520.615143679965,902.063562030433,1012.89772214727,1069.12108533792,1255.29864154966,1071.55412948347,1126.74746793306,1098.47523643786,1096.35628882635,1086.4245961661202,1096.3209009750801,1082.86426388966,1108.2742679731298
2119,BLR,Belarus,EN.ATM.CO2E.PP.GD.KD,"CO2 emissions per units of GDP (kg/$1,000 of 2005 PPP $)",394.445291289843,411.569574203738,1472.0046727290498,1355.69938107912,1359.28767367458,1429.70974021753,1346.84491201888,1196.19351103045,1067.87427853511,1000.8708967900599,906.166464497828,851.155747573942,807.1116050662611,773.16309860555,751.83556694244,707.1659699327149,669.9264724827781,594.569439109804,556.91614753375
2120,BLZ,Belize,EN.ATM.CO2E.PP.GD.KD,"CO2 emissions per units of GDP (kg/$1,000 of 2005 PPP $)",394.445291289843,411.569574203738,363.60702536731895,363.295689197552,359.201231977431,360.401941011891,289.779878793406,353.154628323244,324.362148709596,484.174729899695,491.008156966613,482.747974554657,232.031669878413,220.910494516718,215.29431166240101,217.00400399688698,213.11552569918499,220.03367572376,212.042509391724
2122,BOL,Bolivia,EN.ATM.CO2E.PP.GD.KD,"CO2 emissions per units of GDP (kg/$1,000 of 2005 PPP $)",268.90311408928005,268.213774682319,303.550001822876,351.978832976673,372.64271100040804,376.653210918498,334.511197336492,359.12989224203403,358.749246241807,337.94231406064404,321.259575950831,293.059708031294,270.27705902012,363.265967585216,321.632932216321,298.342340398843,289.45267124827,345.294615245385,319.811443479334
2123,BRA,Brazil,EN.ATM.CO2E.PP.GD.KD,"CO2 emissions per units of GDP (kg/$1,000 of 2005 PPP $)",194.548021869716,201.231976665919,203.44353794032799,203.21161129679598,202.46492525972002,220.653171239232,236.139001686932,243.56188825479398,238.021670444264,243.517542085277,239.299495675699,243.193974661765,233.614852946971,223.772176110069,222.379004046509,221.128592975773,214.27960425455,211.043520748119,214.21866193542598
2124,BRB,Barbados,EN.ATM.CO2E.PP.GD.KD,"CO2 emissions per units of GDP (kg/$1,000 of 2005 PPP $)",257.22212542987,297.489254599042,254.077445959837,286.45530203786103,184.878022579538,201.808631465939,203.435346910181,202.74653048410198,246.19340059417698,254.63241167493499,244.353822472536,264.509881404228,275.879748226434,279.329573635927,274.85018671824,278.44659655008303,272.888908950997,267.234480672005,267.47919874130497
2125,BRN,Brunei Darussalam,EN.ATM.CO2E.PP.GD.KD,"CO2 emissions per units of GDP (kg/$1,000 of 2005 PPP $)",505.36958869750106,443.786408868815,423.093534450132,405.831207981966,380.805001294559,371.647032847206,366.533362300138,386.3891526014,400.08123620575395,298.31046081393,411.707799041219,380.45136947211597,314.471258848263,307.702975432706,306.36851524570403,291.826187771413,262.93707505748597,520.475041745274,588.1741694107741
2126,BTN,Bhutan,EN.ATM.CO2E.PP.GD.KD,"CO2 emissions per units of GDP (kg/$1,000 of 2005 PPP $)",136.856166734828,190.111072312729,215.444787464231,180.47063775083498,198.280457916262,219.231638769858,251.98369873006698,311.093699656182,286.495411560249,268.08790387182404,258.843153968902,250.817246039593,285.30831678427796,238.366796891863,219.140008457669,297.264950755971,172.011171519858,200.404272892109,242.359640089995
2127,BWA,Botswana,EN.ATM.CO2E.PP.GD.KD,"CO2 emissions per units of GDP (kg/$1,000 of 2005 PPP $)",226.779136984657,208.19612954581402,310.346828984529,324.157989973436,312.809523393908,300.867242538816,253.89733910781098,235.844906575394,254.44176312027201,224.098061966344,255.195704255619,249.959103777768,237.343746152236,212.372915943289,205.56225372422298,209.016103101445,195.905697615469,194.47029234381398,197.268728949169
2128,CAF,Central African Republic,EN.ATM.CO2E.PP.GD.KD,"CO2 emissions per units of GDP (kg/$1,000 of 2005 PPP $)",82.27860902765529,85.7999469236133,96.6021884162135,99.5432239359901,99.5603367338189,92.8734464382702,96.7431747345915,96.1804449311592,93.233982505901,95.28796488476381,94.4393051147425,86.45154720785341,86.9581558641396,89.89665269924619,89.0065868309369,86.9204949520867,88.9720865959462,87.05930533666529,87.82623868859379
2129,CAN,Canada,EN.ATM.CO2E.PP.GD.KD,"CO2 emissions per units of GDP (kg/$1,000 of 2005 PPP $)",601.1268159713001,612.5764624061279,632.408534108649,631.529924922572,573.0411449419161,563.8857698201159,564.670206940863,559.549497625318,532.683025560037,503.6940640706969,538.275651413988,518.734503799238,498.928775327389,519.4154169138931,505.872606366199,497.170062759575,471.41291008365,457.45483622731297,455.029040256979
2130,CHE,Switzerland,EN.ATM.CO2E.PP.GD.KD,"CO2 emissions per units of GDP (kg/$1,000 of 2005 PPP $)",191.55997433183398,190.616973138534,194.812857247014,184.80043495326302,184.617316900303,174.73284526500697,176.454560489281,179.58153519664998,176.369100824616,169.04523882850302,156.758935659384,170.454879580082,160.903663718332,159.134403387061,155.981422538921,155.46833800241,151.843549885204,133.008333054979,138.67759755811602
2132,CHL,Chile,EN.ATM.CO2E.PP.GD.KD,"CO2 emissions per units of GDP (kg/$1,000 of 2005 PPP $)",401.934231514106,351.887597984903,324.101874089509,322.21326308590795,337.217550839764,331.13371284754,350.09014971334403,378.316158417362,378.888697767037,402.751179555025,372.250800128059,323.681460302307,328.804774243465,318.314945502472,332.241936329066,321.657690429694,316.66188566533197,323.01217566343496,324.983064425993
2133,CHN,China,EN.ATM.CO2E.PP.GD.KD,"CO2 emissions per units of GDP (kg/$1,000 of 2005 PPP $)",1969.45727886944,1894.26378182123,1730.24811006405,1620.6231453774,1522.2839953673,1490.2796292881799,1413.06899125232,1295.23235487058,1151.2424624181601,1067.90387832886,1011.01890741307,956.1218505996379,928.306457892502,1033.73423682166,1097.21337101949,1079.37084361845,1061.0289620444698,983.752875964508,929.3171626803501
2134,CIV,Cote d'Ivoire,EN.ATM.CO2E.PP.GD.KD,"CO2 emissions per units of GDP (kg/$1,000 of 2005 PPP $)",242.417397920174,235.574394451449,193.745987337217,247.383235069362,218.669691673618,277.24985404163397,302.345825366339,278.980952915373,225.222381041764,201.00482389118298,226.193455764995,257.39244870473397,246.256633014609,187.453137259123,258.477496881601,260.645504374189,236.189964231322,207.639826907992,222.958422503508
2135,CMR,Cameroon,EN.ATM.CO2E.PP.GD.KD,"CO2 emissions per units of GDP (kg/$1,000 of 2005 PPP $)",68.5464634371356,45.5525917161928,160.578371730698,170.37450042393502,171.126571271423,189.37095763985602,190.204515265506,126.46605809145001,120.12428543930399,110.46566187955601,118.128899505514,112.664308915514,108.20554548231,115.50777305266,116.11966779854099,106.04335062409801,118.53039668823601,165.628727329049,138.376579617839
2136,COG,"Congo, Rep.",EN.ATM.CO2E.PP.GD.KD,"CO2 emissions per units of GDP (kg/$1,000 of 2005 PPP $)",139.874382785691,145.449526370392,176.280042977931,174.740171160813,257.380990838735,180.332244500098,189.499059024131,260.300905252927,83.2783141353951,90.3410482271537,107.199033262106,84.8584987826071,66.6274369026613,101.374091841371,171.736367886381,134.446736685425,115.393248046444,127.543402893365,146.98116026646798
2138,COL,Colombia,EN.ATM.CO2E.PP.GD.KD,"CO2 emissions per units of GDP (kg/$1,000 of 2005 PPP $)",283.245332077861,275.893809401515,285.33807344413395,287.606576972322,286.814722275878,240.51086043813,239.27570573366899,248.089615329898,250.75363882595803,224.208109018198,220.080941648501,210.28217911070902,202.91364027430402,201.436810495694,179.087608029082,188.230033823926,183.520195784379,176.909335546661,182.325197343058
2139,COM,Comoros,EN.ATM.CO2E.PP.GD.KD,"CO2 emissions per units of GDP (kg/$1,000 of 2005 PPP $)",145.57100395919701,153.873395188248,141.778389348571,137.64098732594,145.308452329551,146.923764314999,121.78339020899399,117.065261356469,128.425250167418,138.600922041248,142.875204069674,144.283665309822,144.307565509223,152.088560261771,158.10080766314698,162.519340310822,176.577911010447,175.715165467946,179.29190189879398
2140,CPV,Cape Verde,EN.ATM.CO2E.PP.GD.KD,"CO2 emissions per units of GDP (kg/$1,000 of 2005 PPP $)",154.988896133114,159.197697264338,172.670304216242,161.286550379753,161.607908251498,155.35061515714,183.10055415482,178.290960349892,178.77621006292,184.216473924722,187.518267705088,201.90678249639598,226.89199334571998,220.023435658637,231.237133250445,229.62811923201,218.90892127734497,203.88014602708,189.723219151939
2141,CRI,Costa Rica,EN.ATM.CO2E.PP.GD.KD,"CO2 emissions per units of GDP (kg/$1,000 of 2005 PPP $)",154.299159801847,169.840572309468,176.802673656189,171.604008235574,218.421812331988,194.091864002698,187.746876397771,186.753031401963,183.686018534296,176.285565547198,171.67231584874702,178.717414817176,190.701977981321,187.743193697823,188.34427025203098,178.156277882038,175.45706559736098,177.696966373123,170.988991622349
2145,CYP,Cyprus,EN.ATM.CO2E.PP.GD.KD,"CO2 emissions per units of GDP (kg/$1,000 of 2005 PPP $)",442.95364038229,448.01792166495403,455.764331688892,485.93541695921397,470.742463813241,436.40009935561204,444.96874010993497,447.37951567729,462.96840575491,449.12502470202895,433.59892739203696,416.757324527666,418.66560595356003,453.311272773438,411.77474692167897,405.2459650057,403.96009266548,406.980187545842,410.182804279758
2146,CZE,Czech Republic,EN.ATM.CO2E.PP.GD.KD,"CO2 emissions per units of GDP (kg/$1,000 of 2005 PPP $)",0.0269740610917233,448.36039961669,938.069957996601,886.816151932113,839.454569823049,803.407723732647,790.721528330894,781.713548674273,760.048716443273,668.7818993855859,718.5537968709231,699.964929296356,663.669891934828,652.242044806428,625.93031385,579.277708949493,551.56309478585,524.604775259858,483.286227505998
2147,DEU,Germany,EN.ATM.CO2E.PP.GD.KD,"CO2 emissions per units of GDP (kg/$1,000 of 2005 PPP $)",0.0269740610917233,448.36039961669,423.689169998818,419.339387285648,404.988112379173,396.55079115088597,402.442843558503,385.171998942176,375.50093522231697,338.88758766288504,331.388742136072,336.635519597833,326.861034427287,329.44499383108797,322.734144256356,313.00480602207097,303.658979689937,286.817962616802,283.80417765233
2148,DJI,Djibouti,EN.ATM.CO2E.PP.GD.KD,"CO2 emissions per units of GDP (kg/$1,000 of 2005 PPP $)",259.77230616929097,271.38094262348,281.390433766242,312.008895667996,314.96116035210497,326.34492387463996,346.170095645073,351.70233800851804,327.92962375943205,346.72593183227104,313.898901513946,293.61816151713197,297.025809138956,293.096844181522,317.899659272393,317.993328163615,312.83779553911603,297.657100680587,302.492860955222
2149,DMA,Dominica,EN.ATM.CO2E.PP.GD.KD,"CO2 emissions per units of GDP (kg/$1,000 of 2005 PPP $)",140.411236741983,139.562807282652,136.762777396176,142.90823613683102,157.46711556594002,178.799556515087,158.36148134273802,171.638801299441,156.067849841818,162.390045437657,205.289824520528,236.141969440342,222.201638296474,240.74893662422102,219.215202698429,219.127650828599,199.58327248057302,260.129915311201,214.456002258402
2150,DNK,Denmark,EN.ATM.CO2E.PP.GD.KD,"CO2 emissions per units of GDP (kg/$1,000 of 2005 PPP $)",385.493655853717,463.656073529,403.56985710204503,424.739620820181,429.580297757756,376.642441578308,455.056866099116,366.252659524791,352.241332706209,311.977968843517,279.582671801046,288.096471983578,303.509127012471,325.933455345386,287.45857899863,260.538772587158,292.57897157158203,263.02090368652296,246.355791161908
2151,DOM,Dominican Republic,EN.ATM.CO2E.PP.GD.KD,"CO2 emissions per units of GDP (kg/$1,000 of 2005 PPP $)",347.02065451597105,364.058980197354,364.227703659007,361.92418195368197,375.615172655829,452.35546885873504,460.026455237341,442.757272042537,423.81597287975,401.121558750609,404.729979012301,399.85645996168,401.61049847294,403.04263736603104,369.693067197497,334.319900708116,318.172023910771,301.066149029359,289.42086779861995
2152,DZA,Algeria,EN.ATM.CO2E.PP.GD.KD,"CO2 emissions per units of GDP (kg/$1,000 of 2005 PPP $)",502.06563171445,524.673305424178,520.477271760863,533.016299973108,563.1344317728491,594.932122361539,582.809780580789,526.492250575159,608.210394707298,507.006274152219,473.53990109414303,442.446197402572,455.473026166148,433.950164041506,398.94850529572,454.387464972538,446.209848354549,455.168729637782,438.833310379978
2153,EAP,East Asia & Pacific,EN.ATM.CO2E.PP.GD.KD,"CO2 emissions per units of GDP (kg/$1,000 of 2005 PPP $)",1383.45370663832,1358.9268118926102,1284.61354877189,1234.96695546871,1175.1211692908098,1159.36217063772,1114.74115830967,1048.8801195066999,933.1911400804939,885.4641132678889,853.865543613339,828.781231356437,810.686229175425,889.592331055441,941.64043194611,931.077108122165,912.94911149095,862.158361535719,827.1404550441171
2154,ECA,Europe & Central Asia,EN.ATM.CO2E.PP.GD.KD,"CO2 emissions per units of GDP (kg/$1,000 of 2005 PPP $)",297.927138328329,277.357311189313,1316.9257034422199,1287.77363685961,1258.95328822236,1239.6817782946198,1214.57009838309,1109.18517112264,1095.60029137922,1067.39675434987,1005.5027197038,974.4806756177819,927.521338280514,902.2394106569969,842.987644452299,796.339655659092,764.737116199517,725.580892079229,707.9956077411371
2155,ECU,Ecuador,EN.ATM.CO2E.PP.GD.KD,"CO2 emissions per units of GDP (kg/$1,000 of 2005 PPP $)",297.927138328329,277.357311189313,369.606816236346,399.663120245455,215.220644015185,353.80853184613795,361.842022183696,266.02792759522197,316.87288444865203,323.61592365769695,309.908756401266,329.393151803648,332.728991149956,345.097841379298,345.243967316828,332.985400734987,320.393135773787,325.10002505476,263.185415984862
2156,EGY,Egypt,EN.ATM.CO2E.PP.GD.KD,"CO2 emissions per units of GDP (kg/$1,000 of 2005 PPP $)",412.691874918163,423.191273978645,418.351522353116,466.05308990587804,410.501785213882,440.160552688842,446.869730133474,449.23178730653103,487.835871387395,471.612294204937,504.458516968733,432.50524943089704,428.356198383834,518.509882111015,503.460763001788,524.103317784716,526.664096788109,522.535798536038,514.8088127910601
2157,EMU,Euro area,EN.ATM.CO2E.PP.GD.KD,"CO2 emissions per units of GDP (kg/$1,000 of 2005 PPP $)",233.253345988534,375.170222251768,361.663597183774,354.84148336356304,345.383927855391,345.57324553340004,347.120597682806,332.73719510301805,329.644651515759,305.723965196213,296.936186846525,298.455074922369,295.142377615719,299.38029721221,294.634998511084,287.88290443992497,277.18786888196,266.120156486522,259.97567710750803
2158,ERI,Eritrea,EN.ATM.CO2E.PP.GD.KD,"CO2 emissions per units of GDP (kg/$1,000 of 2005 PPP $)",296.432054795529,298.583037288822,308.441441485235,288.584669427558,83.52692799323171,131.55333081703,141.215981881975,198.365590257696,217.920921891868,228.71845778077298,258.585767561581,246.086051121123,229.182989893007,282.522003070439,295.342287176799,286.582735540581,211.826796962511,215.672639075105,170.99318805011802
2159,ESP,Spain,EN.ATM.CO2E.PP.GD.KD,"CO2 emissions per units of GDP (kg/$1,000 of 2005 PPP $)",296.432054795529,298.583037288822,308.441441485235,288.584669427558,303.855152592325,310.894239016392,300.134215177711,300.466802133994,298.734412934751,293.19453249618897,291.017343344174,284.009210349345,292.029487627917,289.176727797878,296.015397085302,297.50142701242896,283.236467689805,279.86787090002304,255.057140626402
2160,EST,Estonia,EN.ATM.CO2E.PP.GD.KD,"CO2 emissions per units of GDP (kg/$1,000 of 2005 PPP $)",114.518472820636,121.97161549980399,1994.39465536629,1711.55165931363,1743.2149229716601,1490.9003956203899,1594.29253796782,1424.0028808062,1244.8108027590401,1125.18964442697,1032.6260591271,977.6328166149491,876.609205887771,924.685805331577,876.446930802391,783.9339385161021,688.051906174137,757.7168149504,731.680553922856
